CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID
606,105775299201300606,201300606,2013-02-03,2013-02-03 17:00:00,2013-02-03 18:00:00,2013-02-03 17:00:00,12.2672,76.43579,Theft reported at UNIT-KA-MYSURU-01,500086,100086,2,1,3,4,4,700029
607,105775299201300607,201300607,2013-01-13,2013-01-13 16:00:00,2013-01-13 17:00:00,2013-01-13 16:00:00,12.28241,76.59893,Other reported at UNIT-KA-MYSURU-01,500086,100086,2,1,1,1,1,700029
608,105771315201300608,201300608,2013-08-22,2013-08-22 15:00:00,2013-08-22 16:00:00,2013-08-22 15:00:00,12.2545,76.35895,Other reported at UNIT-KA-MYSURU-02,500087,100087,2,1,1,1,5,700029
609,105771315201300609,201300609,2013-02-20,2013-02-20 20:00:00,2013-02-20 21:00:00,2013-02-20 20:00:00,12.37858,76.47216,Theft reported at UNIT-KA-MYSURU-02,500087,100087,2,1,3,4,1,700029
610,105771315201300610,201300610,2013-07-15,2013-07-15 10:00:00,2013-07-15 11:00:00,2013-07-15 10:00:00,12.21346,76.41111,Attempt Murder reported at UNIT-KA-MYSURU-02,500087,100087,2,2,2,12,1,700029
611,105771315201300611,201300611,2013-05-12,2013-05-12 04:00:00,2013-05-12 05:00:00,2013-05-12 04:00:00,12.33663,76.37839,Grievous Hurt reported at UNIT-KA-MYSURU-02,500087,100087,2,1,2,3,1,700029
612,105771315201300612,201300612,2013-05-12,2013-05-12 17:00:00,2013-05-12 18:00:00,2013-05-12 17:00:00,12.43232,76.62187,Cheating reported at UNIT-KA-MYSURU-02,500087,100087,2,1,6,8,1,700029
613,305771315201300613,201300613,2013-04-03,2013-04-03 08:00:00,2013-04-03 09:00:00,2013-04-03 08:00:00,12.15369,76.47504,Grievous Hurt reported at UNIT-KA-MYSURU-02,500087,100087,3,1,2,3,1,700029
614,305775299201300614,201300614,2013-03-22,2013-03-22 10:00:00,2013-03-22 11:00:00,2013-03-22 10:00:00,12.18382,76.56383,Kidnap Abduct reported at UNIT-KA-MYSURU-01,500086,100086,3,2,2,2,2,700029
615,305775299201300615,201300615,2013-01-14,2013-01-14 10:00:00,2013-01-14 11:00:00,2013-01-14 10:00:00,12.10716,76.57602,Other reported at UNIT-KA-MYSURU-01,500086,100086,3,1,1,1,2,700029
616,105770079201300616,201300616,2013-12-13,2013-12-13 13:00:00,2013-12-13 14:00:00,2013-12-13 13:00:00,12.12363,76.63086,Other reported at UNIT-KA-MYSURU-03,500088,100088,2,1,1,1,1,700029
617,105771315201300617,201300617,2013-07-19,2013-07-19 22:00:00,2013-07-19 23:00:00,2013-07-19 22:00:00,12.28711,76.72652,Burglary reported at UNIT-KA-MYSURU-02,500087,100087,2,1,3,5,1,700029
618,105771315201300618,201300618,2013-03-10,2013-03-10 09:00:00,2013-03-10 10:00:00,2013-03-10 09:00:00,12.40124,76.54552,Theft reported at UNIT-KA-MYSURU-02,500087,100087,2,1,3,4,5,700029
619,305771315201300619,201300619,2013-08-04,2013-08-04 20:00:00,2013-08-04 21:00:00,2013-08-04 20:00:00,12.23466,76.69318,Other reported at UNIT-KA-MYSURU-02,500087,100087,3,1,1,1,4,700029
620,405770079201300620,201300620,2013-08-26,2013-08-26 08:00:00,2013-08-26 09:00:00,2013-08-26 08:00:00,11.8726,76.67696,Kidnap Abduct reported at UNIT-KA-MYSURU-03,500088,100088,1,2,2,2,1,700029
621,105775299201300621,201300621,2013-03-05,2013-03-05 23:00:00,2013-03-05 23:00:00,2013-03-05 23:00:00,12.22689,76.4327,Other reported at UNIT-KA-MYSURU-01,500086,100086,2,1,1,1,1,700029
622,105575953201300622,201300622,2013-10-07,2013-10-07 17:00:00,2013-10-07 18:00:00,2013-10-07 17:00:00,16.51605,76.11535,Grievous Hurt reported at UNIT-KA-VIJAYAPURA-03,500091,100091,2,1,2,3,4,700030
623,105572320201300623,201300623,2013-10-19,2013-10-19 22:00:00,2013-10-19 23:00:00,2013-10-19 22:00:00,16.89183,76.098,Other reported at UNIT-KA-VIJAYAPURA-02,500090,100090,2,1,1,1,2,700030
624,105572320201300624,201300624,2013-01-03,2013-01-03 00:00:00,2013-01-03 01:00:00,2013-01-03 00:00:00,16.91656,75.8387,Other reported at UNIT-KA-VIJAYAPURA-02,500090,100090,2,1,1,1,4,700030
625,105575397201300625,201300625,2013-07-18,2013-07-18 22:00:00,2013-07-18 23:00:00,2013-07-18 22:00:00,16.86001,75.86099,Cheating reported at UNIT-KA-VIJAYAPURA-01,500089,100089,2,1,6,8,5,700030
626,105572320201300626,201300626,2013-03-12,2013-03-12 09:00:00,2013-03-12 10:00:00,2013-03-12 09:00:00,17.17838,76.17314,Riots reported at UNIT-KA-VIJAYAPURA-02,500090,100090,2,1,4,6,1,700030
627,105575953201300627,201300627,2013-11-20,2013-11-20 07:00:00,2013-11-20 08:00:00,2013-11-20 07:00:00,16.8634,76.02544,Other reported at UNIT-KA-VIJAYAPURA-03,500091,100091,2,1,1,1,4,700030
628,105575953201300628,201300628,2013-07-07,2013-07-07 19:00:00,2013-07-07 20:00:00,2013-07-07 19:00:00,16.98561,76.15341,Other reported at UNIT-KA-VIJAYAPURA-03,500091,100091,2,1,1,1,2,700030
629,105572320201300629,201300629,2013-11-12,2013-11-12 00:00:00,2013-11-12 01:00:00,2013-11-12 00:00:00,16.77665,75.82641,Assault Women Modesty reported at UNIT-KA-VIJAYAPURA-02,500090,100090,2,1,5,9,4,700030
630,405572320201300630,201300630,2013-09-27,2013-09-27 10:00:00,2013-09-27 11:00:00,2013-09-27 10:00:00,16.83494,75.98008,Attempt Murder reported at UNIT-KA-VIJAYAPURA-02,500090,100090,1,2,2,12,1,700030
631,105572320201300631,201300631,2013-07-01,2013-07-01 19:00:00,2013-07-01 20:00:00,2013-07-01 19:00:00,17.00454,75.98121,Other reported at UNIT-KA-VIJAYAPURA-02,500090,100090,2,1,1,1,1,700030
632,105575397201300632,201300632,2013-09-19,2013-09-19 20:00:00,2013-09-19 21:00:00,2013-09-19 20:00:00,17.01313,75.81344,Other reported at UNIT-KA-VIJAYAPURA-01,500089,100089,2,1,1,1,4,700030
633,405575397201300633,201300633,2013-06-13,2013-06-13 15:00:00,2013-06-13 16:00:00,2013-06-13 15:00:00,16.75418,75.9271,Murder reported at UNIT-KA-VIJAYAPURA-01,500089,100089,1,2,2,13,2,700030
634,105575397201300634,201300634,2013-01-22,2013-01-22 23:00:00,2013-01-22 23:00:00,2013-01-22 23:00:00,16.74868,75.94138,Other reported at UNIT-KA-VIJAYAPURA-01,500089,100089,2,1,1,1,4,700030
635,105575953201300635,201300635,2013-04-20,2013-04-20 11:00:00,2013-04-20 12:00:00,2013-04-20 11:00:00,16.92627,75.8949,Grievous Hurt reported at UNIT-KA-VIJAYAPURA-03,500091,100091,2,1,2,3,2,700030
636,105575397201300636,201300636,2013-11-13,2013-11-13 19:00:00,2013-11-13 20:00:00,2013-11-13 19:00:00,16.9505,76.04301,Riots reported at UNIT-KA-VIJAYAPURA-01,500089,100089,2,1,4,6,3,700030
637,405572320201300637,201300637,2013-07-22,2013-07-22 23:00:00,2013-07-22 23:00:00,2013-07-22 23:00:00,16.74777,75.94459,Other reported at UNIT-KA-VIJAYAPURA-02,500090,100090,1,1,1,1,5,700030
638,405575953201300638,201300638,2013-05-07,2013-05-07 15:00:00,2013-05-07 16:00:00,2013-05-07 15:00:00,16.59257,76.13076,Other reported at UNIT-KA-VIJAYAPURA-03,500091,100091,1,1,1,1,1,700030
639,105575397201300639,201300639,2013-03-01,2013-03-01 14:00:00,2013-03-01 15:00:00,2013-03-01 14:00:00,16.91979,75.73379,Grievous Hurt reported at UNIT-KA-VIJAYAPURA-01,500089,100089,2,1,2,3,2,700030
640,105572320201300640,201300640,2013-10-04,2013-10-04 00:00:00,2013-10-04 01:00:00,2013-10-04 00:00:00,16.88239,76.09003,Other reported at UNIT-KA-VIJAYAPURA-02,500090,100090,2,1,1,1,4,700030
641,105572320201300641,201300641,2013-05-19,2013-05-19 10:00:00,2013-05-19 11:00:00,2013-05-19 10:00:00,16.92585,76.1139,Burglary reported at UNIT-KA-VIJAYAPURA-02,500090,100090,2,1,3,5,4,700030
